date,employee_id,role,warehouse_id,shift,tasks_completed,picks,hours_worked,picks_per_hour,errors,rework,overtime_hours
2025-11-16,E-1008,Picker,WH-02,Night,140,195,10.079714769237519,19.345785517177962,4,0,1.7399445704465735
2025-03-11,E-1076,Supervisor,WH-03,Day,134,151,10.225659194339865,14.766774163917171,0,1,2.0615839887127376
2026-01-01,E-1082,Picker,WH-03,Night,98,168,11.343848458364207,14.809788813436402,3,1,3.1742477980586443
2024-06-24,E-1133,Supervisor,WH-01,Night,88,161,9.333475156248692,17.249737884844713,3,0,3.8919131483836074
2024-07-12,E-1077,Supervisor,WH-02,Night,86,120,9.147968645691552,13.117666298136776,4,2,2.837653530130327
2025-02-04,E-1079,Supervisor,WH-01,Day,56,158,10.48535280863097,15.068639356602576,0,1,2.3100501844129724
2025-12-26,E-1048,Packer,WH-02,Night,104,106,9.786562478206799,10.831177978585028,0,0,1.6961341451134957
2024-03-27,E-1051,Supervisor,WH-02,Night,151,170,10.647536446372529,15.96613459425318,1,2,2.8999258059013053
2024-04-30,E-1002,Supervisor,WH-02,Night,51,112,11.78954236524864,9.499944656896607,4,2,3.9871627958642115
2025-11-07,E-1077,Supervisor,WH-03,Day,91,173,6.719834159879342,25.744682961507237,2,0,0.4596045984046029
2024-06-18,E-1082,Picker,WH-01,Day,133,72,11.315101084065995,6.36317779797751,1,0,1.9770384444163787
2024-06-11,E-1038,Picker,WH-03,Day,146,123,10.707516472135959,11.4872576026459,1,2,1.5995180052645224
2025-02-13,E-1107,Picker,WH-02,Day,59,76,6.334380601914016,11.998016029702352,3,2,0.5659384129965783
2025-10-20,E-1113,Picker,WH-02,Night,156,116,10.193956865390332,11.379290841796033,1,1,1.1499552361601153
2025-01-10,E-1051,Packer,WH-02,Night,141,60,8.56628094718005,7.00420641932734,3,0,3.864591449893509
2026-01-21,E-1120,Picker,WH-01,Night,62,171,10.650459943726917,16.05564462976253,2,2,1.4702975485519274
2026-01-06,E-1042,Packer,WH-03,Day,146,105,6.0334637681272465,17.402938682532508,0,1,2.361604905597687
2024-03-26,E-1070,Packer,WH-01,Night,95,166,7.264423618860609,22.851090287330507,4,0,2.5058601995119707
2025-10-18,E-1044,Picker,WH-02,Night,104,103,10.219567334602711,10.078704570128863,2,2,1.6214150367148181
2025-10-31,E-1125,Picker,WH-02,Night,177,197,7.947144040532365,24.788779339502614,0,2,3.048928298977952
2024-12-08,E-1034,Supervisor,WH-02,Day,136,171,7.615620990904184,22.45384850483448,2,1,1.1610148406609957
2024-06-09,E-1060,Packer,WH-03,Day,138,80,10.679420395249974,7.491043243843332,3,2,1.7202383473594098
2025-12-04,E-1045,Supervisor,WH-01,Day,105,96,7.210310007298814,13.314268027702227,2,2,3.9219773283407244
2024-04-01,E-1023,Picker,WH-02,Day,172,193,9.68216302395552,19.93356231685845,4,2,2.075551789597528
2025-09-23,E-1139,Packer,WH-01,Day,189,113,6.394624971294448,17.671091034620236,4,0,0.02924251650713927
2025-06-02,E-1012,Supervisor,WH-02,Night,75,142,10.60389166841023,13.391309949254612,2,2,2.283131807504354
2025-12-02,E-1002,Supervisor,WH-03,Day,189,114,6.537243267525451,17.438543333136895,0,1,0.12247221048805157
2025-11-19,E-1104,Packer,WH-03,Day,158,65,8.22649771352052,7.9012967928223405,0,1,1.5488509437571558
2025-05-13,E-1073,Supervisor,WH-03,Day,167,112,6.389545662640315,17.52863285019844,4,1,1.1766111845170792
2024-07-29,E-1109,Supervisor,WH-02,Day,111,190,7.722541218596822,24.603300211911694,4,0,2.192253506217571
2025-02-15,E-1099,Supervisor,WH-03,Night,146,153,10.226837820091292,14.9606361899493,3,1,2.0422162311199985
2024-10-24,E-1127,Packer,WH-01,Night,130,144,11.972180072789431,12.02788457277598,1,0,2.938384268218519
2024-08-03,E-1137,Packer,WH-02,Day,56,105,8.866108261950869,11.84285110194404,4,2,2.600639405033655
2024-11-22,E-1010,Picker,WH-02,Day,142,134,9.766702879437615,13.720085647544135,1,2,1.616311026311985
2025-06-20,E-1066,Packer,WH-02,Day,55,57,11.537837375465287,4.940267239440212,2,0,3.1984397530603683
2025-01-15,E-1103,Packer,WH-03,Day,87,72,8.946737994664325,8.047625854578452,0,2,0.9536484216149206
2024-07-01,E-1086,Picker,WH-02,Night,73,179,11.912400818783892,15.026358055191235,1,1,0.2946770869084543
2024-03-16,E-1049,Picker,WH-02,Night,149,105,9.01916289052923,11.641878661517195,4,1,3.8201370987742074
2024-07-28,E-1120,Picker,WH-02,Night,172,123,8.282301007114961,14.850945394804668,0,2,1.6714413940187325
2026-02-09,E-1034,Picker,WH-03,Night,106,199,9.349933016323233,21.2835749360539,4,2,2.0445131590356946
2024-06-09,E-1042,Supervisor,WH-03,Day,51,108,10.791585888435414,10.007796918498887,0,1,1.1059528537790029
2025-02-27,E-1124,Packer,WH-02,Day,63,108,8.026267950251714,13.455817905582503,0,0,2.418769061607009
2025-11-27,E-1104,Packer,WH-01,Day,158,172,9.365529587274143,18.365218794857384,0,1,2.820916002706498
2025-09-07,E-1146,Packer,WH-02,Night,134,102,8.91297385371001,11.44399183416685,3,1,2.4927675796420985
2025-05-19,E-1010,Supervisor,WH-01,Night,133,97,11.955734418366609,8.11326152001059,3,1,0.5839083827224814
2026-01-21,E-1078,Packer,WH-01,Night,69,142,6.693310689082704,21.2152112155219,4,2,2.493009319434355
2025-11-26,E-1011,Supervisor,WH-03,Day,129,68,11.481028607874562,5.922814263641886,3,0,2.0350941634763666
2026-02-09,E-1072,Packer,WH-02,Night,124,50,7.457566261257936,6.704600166913709,2,2,0.6772947715973237
2024-12-26,E-1139,Picker,WH-02,Night,168,57,10.458604309708337,5.450057991685277,4,2,1.1792149158122687
2024-09-20,E-1139,Picker,WH-03,Night,144,180,9.12767731463024,19.72024139278983,0,1,0.31960293028814046
2024-10-28,E-1013,Packer,WH-03,Night,78,197,10.123626472150107,19.45942993273636,0,0,3.848900780267487
2024-07-16,E-1114,Supervisor,WH-02,Day,151,140,7.461910371715165,18.761951434136584,2,0,0.5735062743045742
2024-06-25,E-1019,Picker,WH-03,Day,68,139,11.424566848045904,12.166763243525073,4,1,1.9129048409960268
2025-03-26,E-1094,Packer,WH-03,Day,175,98,6.936543139115733,14.128074753456085,1,2,3.04582132481389
2024-05-09,E-1058,Supervisor,WH-01,Day,87,184,10.210239504699341,18.02112476551726,3,0,1.4131302102988808
2024-03-04,E-1094,Picker,WH-01,Night,141,73,9.49363436617935,7.6893629124857865,1,2,2.325009846022413
2024-11-21,E-1060,Supervisor,WH-01,Day,121,167,9.044432229972822,18.464398400440203,3,2,2.289353472795428
2025-01-09,E-1041,Picker,WH-02,Night,76,105,11.607730863767848,9.045695599968209,1,0,1.7621087101982766
2025-09-12,E-1104,Packer,WH-03,Night,63,156,11.16167388425685,13.976398308862306,3,0,3.6259281142078157
2024-08-22,E-1050,Supervisor,WH-03,Day,151,116,11.440284653714674,10.139607842916275,1,1,0.3612170290404064
2025-01-29,E-1059,Packer,WH-02,Night,152,61,9.768558027690183,6.244524506799056,2,0,3.847086671630626
2024-10-21,E-1059,Picker,WH-02,Night,181,62,8.479180920930098,7.31202701984558,3,0,3.1636274583754576
2025-11-08,E-1045,Supervisor,WH-01,Night,170,101,7.909603866919796,12.769286768255311,3,1,3.100420322321453
2024-03-13,E-1068,Supervisor,WH-02,Night,169,187,9.090119246650293,20.57178733589325,2,1,3.39629909245071
2024-12-10,E-1013,Packer,WH-01,Day,118,54,11.379758011839023,4.745267864555702,2,2,0.04321172998465128
2024-06-15,E-1026,Packer,WH-01,Day,190,83,9.482307491251817,8.753143691719986,4,2,0.851867983200234
2025-09-17,E-1104,Picker,WH-03,Night,156,148,10.394457987956013,14.23835664846465,4,1,0.18833666556969408
2024-09-05,E-1010,Picker,WH-02,Night,52,69,10.647896233192839,6.480153308115956,4,2,3.3063150721838364
2025-05-21,E-1013,Packer,WH-01,Night,192,123,6.463029105669936,19.031323855882626,1,1,3.7148967331831733
2024-05-29,E-1131,Supervisor,WH-01,Night,180,197,8.846364105641268,22.26903591661736,4,0,1.8881262831520225
2024-11-25,E-1108,Packer,WH-01,Night,147,130,11.297476592862967,11.506994409895551,0,0,0.8970971203816132
2024-03-14,E-1040,Supervisor,WH-01,Day,66,162,9.514915302956794,17.025900372403516,2,2,2.0972785459558296
2025-01-06,E-1120,Packer,WH-03,Night,122,63,11.396594205757161,5.527967291155686,3,2,2.688723154722907
2025-08-25,E-1102,Packer,WH-03,Night,52,181,9.577264199137066,18.898925229222407,2,0,2.097048422071931
2024-10-02,E-1105,Supervisor,WH-03,Night,179,151,7.727102810995619,19.541606174196097,2,0,1.0527673226561483
2025-07-26,E-1142,Picker,WH-02,Day,114,139,6.096012079964083,22.801792085821944,2,1,1.0337274451210954
2025-04-05,E-1101,Packer,WH-02,Night,150,107,8.55516224876882,12.507068467976566,4,1,3.1778480778385814
2024-07-07,E-1095,Packer,WH-01,Night,142,106,6.04568705075182,17.533160269488018,0,2,2.048893698484495
2024-04-10,E-1069,Picker,WH-03,Day,175,83,11.835626355715362,7.0127256053432045,4,1,2.2447487980335765
2024-03-11,E-1082,Picker,WH-01,Night,189,55,10.225041531464274,5.378951257142106,4,0,2.5922845324592667
2025-08-07,E-1077,Supervisor,WH-01,Night,62,112,9.86827329074704,11.349503271764526,0,2,1.5691450498861506
2024-03-02,E-1092,Picker,WH-02,Night,137,118,9.541839302053763,12.366588480965296,3,0,0.35866339816483706
2025-05-27,E-1009,Packer,WH-01,Day,184,194,7.70287293263714,25.18540831408763,4,0,1.1334244828509181
2026-02-09,E-1136,Picker,WH-03,Night,153,167,9.240039512356748,18.07351578709919,2,2,1.7728624870696748
2024-11-07,E-1104,Supervisor,WH-01,Day,109,107,10.690761183235445,10.008641869934428,3,0,2.412767465267245
2024-05-25,E-1078,Picker,WH-02,Night,126,97,9.920695904732144,9.777539895536085,4,0,2.9319955457993747
2024-11-02,E-1109,Packer,WH-03,Night,77,164,9.717228250587725,16.877240687444058,1,2,1.5494834491715492
2025-10-22,E-1036,Packer,WH-03,Night,101,58,10.074671416440971,5.757011579092211,1,1,3.794680604791177
2025-03-01,E-1032,Packer,WH-03,Day,150,145,10.24928258897087,14.147331653830364,1,0,3.6047910416925073
2025-08-18,E-1013,Picker,WH-01,Night,150,112,9.06190811638525,12.359427899901974,1,0,2.005983265016063
2024-05-12,E-1139,Packer,WH-02,Day,189,142,6.225091481554175,22.810909754622248,3,2,1.613056732559468
2025-06-29,E-1054,Supervisor,WH-01,Day,70,189,7.028261564570411,26.891429447183963,2,0,0.08295951205942664
2024-08-26,E-1028,Packer,WH-03,Night,87,147,9.521969815094407,15.437982145981268,2,1,0.24956982976500441
2025-02-09,E-1114,Supervisor,WH-01,Night,158,134,7.443294899109683,18.002779926941788,3,1,0.19111654478037465
2025-06-26,E-1000,Supervisor,WH-02,Night,68,159,10.776254000487985,14.754663354520035,2,1,0.3421740567765581
2024-12-04,E-1135,Picker,WH-02,Night,135,149,9.20710685248953,16.18315094928127,4,1,3.736254307928896
2025-04-11,E-1142,Packer,WH-01,Night,86,98,9.335383241008639,10.497694360259773,2,1,3.214018802558543
2025-05-04,E-1002,Picker,WH-01,Night,81,175,7.2707163099398855,24.069155299149184,1,2,2.9842761041382206
2025-02-14,E-1098,Supervisor,WH-01,Day,148,72,8.447239479946417,8.52349458908163,1,1,0.760373393682602
2025-12-14,E-1063,Picker,WH-02,Night,91,121,7.916558744685856,15.28441888733834,1,1,1.7842742009742145
2024-07-29,E-1122,Supervisor,WH-02,Day,99,124,11.07237016619003,11.199047551592834,0,0,3.4894938473053574
2024-04-03,E-1099,Picker,WH-02,Day,76,158,10.657985950240672,14.824564485040641,3,2,2.561299236467611
2024-06-18,E-1068,Supervisor,WH-02,Day,158,188,8.856084611501188,21.228342800140915,3,2,2.091591248219922
2024-05-31,E-1047,Packer,WH-02,Day,196,145,6.193623707936087,23.411173625902858,0,1,2.5999172918791262
2024-12-15,E-1041,Packer,WH-01,Night,61,192,6.3708360128033545,30.137331994441713,1,2,2.7194687803680697
2025-08-15,E-1027,Packer,WH-01,Day,141,109,7.4723220798025025,14.587165654251473,0,0,0.5539893022932239
2025-07-05,E-1020,Packer,WH-03,Day,176,150,7.484544246059258,20.041300454463556,3,2,1.012123807519878
2024-04-21,E-1082,Picker,WH-03,Day,186,170,10.234565400778607,16.61037800267191,2,0,3.8532982200781887
2025-11-03,E-1136,Supervisor,WH-03,Night,168,142,7.0021909212451625,20.27936707197765,3,2,3.3316634744164118
2024-04-20,E-1101,Supervisor,WH-01,Night,126,50,10.650999140563773,4.694395271292213,1,0,3.923147975418526
2025-09-10,E-1044,Picker,WH-03,Night,91,98,11.889280999704884,8.242718798759366,1,2,1.6608722897860124
2025-12-24,E-1075,Supervisor,WH-02,Day,111,161,6.099228605671938,26.396780709330866,2,0,3.9186833877090494
2025-08-14,E-1104,Supervisor,WH-02,Day,120,106,10.278329758151344,10.312959643655676,2,2,3.6135599047341733
2024-05-28,E-1028,Packer,WH-02,Day,163,171,9.271559527373931,18.443499121709667,2,1,2.852386812210697
2025-12-23,E-1136,Packer,WH-03,Night,63,179,6.570228601199771,27.244105321892956,1,0,0.5792522881737541
2024-09-05,E-1033,Packer,WH-01,Night,61,154,6.735442714717607,22.86412438242475,1,0,1.088740118201824
2024-03-21,E-1005,Supervisor,WH-03,Night,137,188,10.9296922172127,17.200850331716286,2,2,1.269460025235095
2025-02-16,E-1053,Picker,WH-02,Day,120,160,10.594217596683801,15.102578226265916,0,1,2.2454391681938763
2024-08-16,E-1101,Picker,WH-03,Night,96,113,7.883364727422456,14.333980972227131,2,2,3.701661441698329
2025-11-11,E-1082,Supervisor,WH-03,Night,98,79,8.484266321253926,9.311353157561449,4,2,2.3407909170502923
2024-07-05,E-1143,Picker,WH-03,Night,60,170,9.332337393461486,18.21622952885384,1,2,2.454290993719701
2025-05-24,E-1116,Packer,WH-01,Day,181,145,8.617414882574796,16.826391902425787,4,1,0.8603912894120347
2025-07-28,E-1036,Packer,WH-03,Day,62,175,8.971542716506645,19.50612124690878,2,2,0.2891424794027202
2025-09-15,E-1026,Picker,WH-02,Day,96,53,7.865544005892922,6.738249758731503,0,1,3.3004489780780126
2025-09-14,E-1070,Picker,WH-01,Night,92,134,7.799569675025957,17.18043502182754,0,1,0.5843151986298376
2024-10-12,E-1077,Supervisor,WH-03,Night,112,53,8.786972271992557,6.031656679847651,1,0,1.84246256541554
2025-09-23,E-1027,Supervisor,WH-02,Day,132,131,9.783177486506757,13.390332556133119,4,2,2.5490058031665344
2024-09-24,E-1091,Supervisor,WH-01,Day,84,175,10.28411268551407,17.016538553345526,4,1,1.201972970568825
2024-08-13,E-1077,Supervisor,WH-01,Day,94,144,11.801057461777335,12.202296316783839,2,0,1.8969636882073848
2025-04-16,E-1049,Supervisor,WH-01,Day,134,189,8.906662858418883,21.220068953362336,4,2,0.558086296274904
2025-02-05,E-1130,Supervisor,WH-03,Day,166,121,6.202193808098256,19.509225887460868,3,2,3.9263787289458634
2024-03-03,E-1104,Packer,WH-01,Day,57,94,9.786933237117507,9.604643019684612,3,1,1.7233783764882782
2024-07-10,E-1053,Picker,WH-03,Day,118,84,10.065544999069822,8.34530072716009,0,1,3.1332270952854535
2024-11-01,E-1063,Supervisor,WH-02,Day,171,128,9.1279795510161,14.02281844351321,1,1,1.7393657007508754
2024-06-19,E-1014,Supervisor,WH-03,Day,52,80,8.840199004963571,9.049570032878425,4,1,2.972601789891724
2024-09-24,E-1095,Packer,WH-01,Night,176,57,7.648424922802397,7.452514808645739,0,1,0.3523162914377225
2024-12-15,E-1026,Picker,WH-02,Night,118,148,10.97834699118293,13.481082363206742,3,1,1.2879606565908488
2024-09-29,E-1017,Picker,WH-01,Day,170,92,11.485869281970691,8.009842158347729,3,0,2.436655221566359
2024-12-21,E-1134,Picker,WH-01,Night,180,72,9.76860821589241,7.370548435227878,3,2,1.5259682875800258
2024-09-02,E-1122,Packer,WH-03,Night,167,84,8.516387218929484,9.863337333146632,4,1,3.6869396540218005
2024-04-08,E-1089,Packer,WH-03,Night,156,187,11.893999599421171,15.722213409953408,1,0,2.126492635085965
2025-02-01,E-1047,Picker,WH-02,Day,97,75,9.354951197212321,8.017144976913318,3,0,1.2197260680039563
2025-08-14,E-1043,Supervisor,WH-03,Night,55,99,9.814983532395342,10.08661906290933,0,0,1.385444943698313
2025-01-06,E-1001,Supervisor,WH-03,Night,145,74,11.881984690413415,6.227915784111761,0,1,1.3965197157905345
2025-01-31,E-1014,Picker,WH-03,Night,115,129,8.739209835939839,14.761059915221384,2,1,1.7984668109118407
2024-05-04,E-1003,Packer,WH-01,Night,130,146,8.921245767005725,16.365427409248763,2,0,1.5697017064187233
2024-08-11,E-1050,Picker,WH-02,Night,132,154,6.927417997734269,22.23050493710187,1,1,1.4881040537254413
2024-03-20,E-1136,Packer,WH-01,Day,141,171,7.939953255932256,21.536650719226724,3,0,3.0307556544630256
2025-12-31,E-1035,Picker,WH-01,Day,185,151,9.471124897347876,15.943195938877686,3,0,0.05758629294744644
2024-08-31,E-1093,Picker,WH-03,Day,192,66,6.478122076732005,10.188137737795579,1,0,2.888879087603612
2024-06-11,E-1121,Supervisor,WH-03,Night,153,170,7.164649178655026,23.727609790925314,2,2,2.754008997904966
2026-01-31,E-1120,Picker,WH-01,Night,196,62,9.44172805073997,6.566594554176014,0,2,2.612705467342051
2024-11-14,E-1028,Packer,WH-02,Night,134,61,10.829726301556729,5.632644657993942,0,0,1.0142479950773469
2024-09-02,E-1015,Supervisor,WH-02,Day,77,99,6.475373652991423,15.288693024573965,3,0,1.681819457152128
2026-02-19,E-1077,Supervisor,WH-03,Night,156,160,6.609282518041017,24.20837656179113,3,2,2.8838960208361413
2025-03-23,E-1136,Picker,WH-01,Day,89,147,7.018003891627595,20.946126885932546,4,1,1.175515565938416
2024-09-06,E-1061,Packer,WH-02,Day,106,78,6.512579212584885,11.976821694432994,3,1,1.8935598900042798
2024-11-14,E-1030,Supervisor,WH-02,Day,142,156,11.288177272654009,13.81976879278068,3,1,0.5755236787517704
2024-05-11,E-1132,Picker,WH-01,Night,133,130,8.186305623513766,15.8801791648967,4,0,1.2124155228005673
2026-02-24,E-1134,Packer,WH-02,Night,70,177,6.619068071032393,26.740924568312057,3,2,1.5974014694555563
2025-07-21,E-1144,Picker,WH-03,Night,190,107,11.205105804412208,9.549218174974026,2,2,1.7635986617618014
2025-06-08,E-1146,Picker,WH-03,Night,110,89,9.815797895290208,9.06701634950163,0,0,3.1461882683333573
2025-11-19,E-1056,Packer,WH-01,Night,192,156,10.564279262440188,14.766743298299213,3,0,3.1496175344595954
2024-09-25,E-1013,Packer,WH-03,Night,98,63,8.714348161899919,7.229456389571727,0,0,0.6632504860560675
2025-03-24,E-1069,Packer,WH-01,Day,130,92,10.470247070769915,8.786803155470801,2,1,0.9683530514642382
2025-03-13,E-1009,Picker,WH-01,Night,113,121,9.660345325947743,12.525432157688329,1,2,3.8263899077229975
2024-11-13,E-1116,Packer,WH-01,Night,105,163,10.711970343156793,15.21662166513843,3,2,1.3567024248297006
2025-10-01,E-1020,Packer,WH-03,Day,121,143,8.837845321524991,16.18041443333668,4,1,0.8037190979900819
2025-12-28,E-1024,Picker,WH-02,Night,181,60,6.2507435814610846,9.598857994743604,1,0,2.207696567573573
2024-04-25,E-1043,Packer,WH-01,Night,162,79,10.565323028797508,7.4772914926190746,4,0,2.9551701815005105
2024-10-08,E-1023,Packer,WH-01,Night,123,173,6.339806387766646,27.287899569586628,3,2,1.4224402143482031
2025-02-25,E-1113,Picker,WH-01,Night,125,191,10.01010257978613,19.08072354679914,3,2,2.4084054173993574
2024-09-15,E-1006,Packer,WH-02,Night,74,159,6.4404306871445165,24.68778995127973,0,2,0.16060140339658968
2024-10-03,E-1006,Supervisor,WH-03,Day,77,93,6.563911398697516,14.16838137371173,2,2,3.330707447606797
2025-10-04,E-1063,Packer,WH-02,Night,113,166,11.16514746733547,14.867694357432024,3,2,2.681805395211969
2024-08-26,E-1118,Picker,WH-02,Day,109,170,9.125804754016901,18.628494098032416,4,1,1.588960532255924
2024-05-07,E-1019,Supervisor,WH-01,Day,144,61,11.38442829941658,5.358196160199461,1,0,2.6318406531635223
2025-09-07,E-1067,Supervisor,WH-02,Night,91,50,7.442263691060184,6.7183859744261865,4,1,3.762987114743376
2025-01-07,E-1004,Supervisor,WH-02,Day,87,125,11.181382379527317,11.179297492666937,4,2,2.6868877239502225
2025-11-30,E-1136,Picker,WH-03,Day,129,133,8.164597747978139,16.289841104901438,2,1,3.3435722978733007
2024-12-17,E-1097,Supervisor,WH-02,Night,135,111,9.56543005646892,11.60428745437669,2,2,0.20479436259184292
2024-03-22,E-1101,Supervisor,WH-03,Night,144,80,8.819042744367117,9.071279312156351,1,1,3.7993145468976737
2024-07-08,E-1090,Packer,WH-02,Night,132,176,7.309663198836631,24.077716744597925,4,1,0.6379901339645704
2024-03-06,E-1087,Packer,WH-03,Night,59,123,10.532380817904944,11.678271240525333,0,1,0.327692919069583
2025-07-28,E-1081,Picker,WH-01,Night,77,63,9.006615047539757,6.994858741876511,3,2,2.9806806605819967
2025-09-04,E-1038,Supervisor,WH-01,Night,96,112,8.342326532707759,13.425511403908923,0,2,3.7942066438783852
2025-08-14,E-1106,Picker,WH-01,Night,109,124,8.337674098996084,14.872253164096506,3,0,2.6920957877630043
2024-09-06,E-1076,Supervisor,WH-02,Night,127,104,9.885518307189777,10.52043977546027,0,1,3.696219072038086
2024-09-04,E-1143,Picker,WH-02,Day,195,73,6.016602600657529,12.13309318318982,3,0,3.1889596874912005
2025-03-01,E-1042,Supervisor,WH-02,Day,140,166,10.010007001733296,16.583404983758356,4,1,0.9296778666631278
2024-06-21,E-1119,Picker,WH-01,Day,170,185,8.703130235800966,21.256719707466733,0,0,0.7486111788495062
2025-06-01,E-1067,Packer,WH-02,Day,58,125,7.028743853721217,17.784116564985002,1,2,0.6073406429875536
2024-12-31,E-1047,Supervisor,WH-01,Day,110,175,6.989394189276771,25.03793537192215,0,2,1.4138681135556674
2025-04-01,E-1130,Picker,WH-01,Night,192,97,9.273736022876545,10.459646442460668,3,2,1.1175737539418318
2025-03-16,E-1104,Packer,WH-03,Day,67,169,10.698602905995337,15.79645505912692,3,1,0.3391406139689397
2025-12-10,E-1101,Picker,WH-02,Night,122,114,8.339301632743302,13.670209451639476,3,2,3.2343696496159273
2025-08-01,E-1047,Packer,WH-02,Night,99,187,8.050985761546288,23.226969409530344,0,1,1.6929093272917717
2025-05-20,E-1077,Picker,WH-02,Day,135,153,10.476767942673519,14.60374047007446,2,1,1.340866939490775
2024-10-23,E-1140,Packer,WH-03,Night,154,72,6.667137040270227,10.799238048522513,2,0,1.657701209266134
2024-05-29,E-1036,Supervisor,WH-03,Day,196,53,10.316945869754667,5.137179226206439,0,0,3.9674175145338295
2025-08-31,E-1078,Supervisor,WH-03,Day,175,158,10.130139412590566,15.59702128122982,2,1,3.4961907501863125
2024-06-20,E-1129,Picker,WH-03,Day,93,156,7.731120055275444,20.178188785666457,2,2,2.329721432032927
2024-09-26,E-1043,Picker,WH-01,Night,140,140,8.085107351342751,17.315787399749144,3,0,2.3088477134455245
2025-01-01,E-1060,Picker,WH-02,Day,104,120,9.895529806497363,12.12668774148995,2,1,1.6237768917342912
2025-01-28,E-1084,Supervisor,WH-01,Night,153,63,10.99785634267792,5.728389063923691,1,2,1.656430427690688
2026-02-18,E-1123,Packer,WH-01,Day,134,143,8.327138083137662,17.17276675038847,4,0,2.3797935792911575
2026-02-18,E-1020,Picker,WH-01,Day,51,71,6.821883166073058,10.407683372987222,3,2,0.36300723221943665
2025-07-18,E-1037,Packer,WH-01,Day,85,130,9.112455078841379,14.266188296703143,2,0,0.4287636068660108
2024-12-30,E-1045,Supervisor,WH-01,Day,158,154,9.882354988190466,15.5833301054285,3,0,1.696569747963773
2024-06-30,E-1033,Supervisor,WH-02,Night,185,69,8.223695837462317,8.390388137372081,3,2,0.5779224336453415
2024-06-25,E-1020,Supervisor,WH-01,Day,56,187,6.021842704136999,31.0536175034149,0,1,3.0587339151380633
2025-04-11,E-1132,Packer,WH-03,Night,159,71,7.234885241148163,9.813562708111792,0,0,3.3962422877497747
2025-08-15,E-1108,Supervisor,WH-02,Night,184,56,10.653885755838456,5.256298151058297,3,1,0.6235562075790106
2024-08-24,E-1122,Picker,WH-01,Day,166,120,9.555812478934165,12.55780188911624,2,1,2.5199136790664673
2024-12-25,E-1044,Picker,WH-02,Night,82,88,6.01652719764715,14.626377827131517,3,0,1.4637218630601447
2025-07-08,E-1083,Packer,WH-03,Night,108,169,6.9728437442307065,24.236883285937633,4,0,3.6830057879854
2024-06-09,E-1026,Supervisor,WH-02,Day,141,176,11.36246771105002,15.489592971854142,1,2,3.147495878483219
2024-06-17,E-1093,Packer,WH-02,Night,196,100,7.573844606690901,13.203333999176296,0,1,3.725973556275683
2026-01-25,E-1113,Picker,WH-02,Night,167,79,11.253125264390821,7.0202719816854895,4,1,0.36312034658094605
2025-03-07,E-1060,Packer,WH-01,Day,77,100,6.772652675725697,14.765263300510963,4,0,2.7568965259928015
2025-08-05,E-1117,Picker,WH-03,Night,153,87,9.262981446353514,9.392224361439114,4,1,0.7334387236154836
2025-10-23,E-1105,Supervisor,WH-02,Day,176,129,10.439025957307756,12.357474780460201,1,1,0.3108518595032077
2025-02-27,E-1126,Picker,WH-01,Night,90,103,6.560520585207869,15.699973601521206,1,1,2.483881225042483
2026-02-25,E-1053,Supervisor,WH-01,Night,195,84,10.82633452175262,7.758858719100586,2,0,1.1943130572467124
2025-05-09,E-1106,Packer,WH-03,Day,124,101,8.19659500059215,12.322189884055929,3,1,3.9743506029736433
2025-09-23,E-1127,Packer,WH-02,Day,83,156,7.792670551637855,20.018811133650722,0,1,3.9328353710393116
2025-12-26,E-1016,Picker,WH-03,Night,134,81,6.1183630019123125,13.238835285628396,2,2,2.884681699500923
2024-09-13,E-1058,Supervisor,WH-03,Night,142,68,8.05222451404828,8.444871337276313,3,0,0.36747709058113465
2024-11-06,E-1011,Picker,WH-03,Night,113,111,7.707049714857998,14.402398337460987,0,0,0.43884343830305417
2024-12-06,E-1149,Picker,WH-02,Day,126,54,6.5580845726714045,8.234111561327937,0,1,0.20732123523827806
2025-08-17,E-1104,Supervisor,WH-03,Night,134,71,7.390405707710668,9.607050385058457,2,0,3.056504157533151
2025-07-11,E-1065,Packer,WH-01,Day,163,184,8.121423929369618,22.65612552678087,1,0,3.2962463715241546
2025-06-14,E-1029,Supervisor,WH-01,Night,57,58,11.4192835636125,5.079127747104622,3,2,1.1007663559264378
2025-12-31,E-1116,Packer,WH-02,Day,188,161,7.825435549429686,20.573934700891325,2,1,0.6922167644985437
2025-07-17,E-1095,Picker,WH-02,Night,83,117,8.320300906287276,14.061991425284678,2,2,2.2655786533335376
2024-03-16,E-1125,Packer,WH-03,Day,122,74,11.79909954480132,6.271665029947508,4,1,2.654710378670833
2024-03-21,E-1043,Packer,WH-02,Night,126,117,8.934197142678915,13.095748630964014,4,2,1.6596208930289245
2024-09-18,E-1007,Picker,WH-01,Day,146,57,7.610945295375634,7.489214254979978,1,1,2.4942380784714078
2024-09-03,E-1125,Picker,WH-02,Day,189,68,6.2892705522692065,10.812064679816515,1,1,2.816940671555532
2024-05-31,E-1054,Packer,WH-01,Day,155,66,9.352129255981868,7.057216404251968,0,1,0.07927289743424693
2025-04-09,E-1008,Picker,WH-03,Day,59,65,8.43315375701452,7.707674005817144,4,0,0.21424046899339633
2024-12-20,E-1044,Packer,WH-01,Night,79,121,10.383866325221726,11.652692379725554,0,2,3.4680304335059327
